Id,Source,Target,Type
35282,10,1,directed
35283,10,1,directed
35284,10,1,directed
35285,10,1,directed
35286,10,1,directed
35287,10,1,directed
35288,10,1,directed
35289,10,1,directed
35290,10,1,directed
35291,10,1,directed
35292,10,1,directed
35293,10,1,directed
35294,10,1,directed
35295,10,1,directed
35296,10,1,directed
35297,10,1,directed
35298,10,1,directed
35299,10,1,directed
35300,10,1,directed
35301,10,1,directed
35302,10,1,directed
35303,10,1,directed
35304,10,1,directed
35305,10,1,directed
35306,10,1,directed
35307,10,1,directed
35308,10,1,directed
35309,10,1,directed
35310,10,1,directed
35311,10,1,directed
35312,10,1,directed
35313,10,1,directed
35314,10,1,directed
35315,10,1,directed
35316,10,1,directed
35317,10,1,directed
35318,10,1,directed
35319,10,1,directed
35320,10,1,directed
35321,10,1,directed
35322,10,1,directed
35323,10,1,directed
35324,10,1,directed
35325,10,1,directed
35326,10,1,directed
35327,10,1,directed
35328,10,1,directed
35329,10,1,directed
35330,10,1,directed
35331,10,1,directed
35332,10,1,directed
35333,10,1,directed
35334,10,1,directed
35335,10,1,directed
35336,10,1,directed
35337,10,1,directed
35338,10,1,directed
35339,10,1,directed
35340,10,1,directed
35341,10,1,directed
35342,10,1,directed
35343,10,1,directed
35344,10,1,directed
35345,10,1,directed
35346,10,1,directed
35347,10,1,directed
35348,10,1,directed
35349,10,1,directed
35350,10,1,directed
35351,10,1,directed
35352,10,1,directed
35353,10,1,directed
35354,10,1,directed
35355,10,1,directed
35356,10,1,directed
35357,10,1,directed
35358,10,1,directed
35359,10,1,directed
35360,10,1,directed
35361,10,1,directed
35362,10,1,directed
35363,10,1,directed
35364,10,1,directed
35365,10,1,directed
35366,10,1,directed
35367,10,1,directed
35368,10,1,directed
35369,10,1,directed
35370,10,1,directed
35371,10,1,directed
35372,10,1,directed
35373,10,1,directed
35374,10,1,directed
35375,10,1,directed
35376,10,1,directed
35377,10,1,directed
35378,10,1,directed
35379,10,1,directed
35380,10,1,directed
35381,10,1,directed
35382,10,1,directed
35383,10,1,directed
35384,10,1,directed
35385,10,1,directed
35386,10,1,directed
35387,10,1,directed
35388,10,1,directed
35389,10,1,directed
35390,10,1,directed
35391,10,1,directed
35392,10,1,directed
35393,10,1,directed
35394,10,1,directed
35395,10,1,directed
35396,10,1,directed
35397,10,1,directed
35398,10,1,directed
35399,10,1,directed
35400,10,1,directed
35401,10,1,directed
35402,10,1,directed
35403,10,1,directed
35404,10,1,directed
35405,10,1,directed
35406,10,1,directed
35407,10,1,directed
35408,10,1,directed
35409,10,1,directed
35410,10,1,directed
35411,10,1,directed
35412,10,1,directed
35413,10,1,directed
35414,10,1,directed
35415,10,1,directed
35416,10,1,directed
35417,10,1,directed
35418,10,1,directed
35419,10,1,directed
35420,10,1,directed
35421,10,1,directed
35422,10,1,directed
35423,10,1,directed
35424,10,1,directed
35425,10,1,directed
35426,10,1,directed
35427,10,1,directed
35428,10,1,directed
35429,10,1,directed
35430,10,1,directed
35431,10,1,directed
35432,10,1,directed
35433,10,1,directed
35434,10,1,directed
35435,10,1,directed
35436,10,1,directed
35437,10,1,directed
35438,10,1,directed
35439,10,1,directed
35440,10,1,directed
35441,10,1,directed
35442,10,1,directed
35443,10,1,directed
35444,10,1,directed
35445,10,1,directed
35446,10,1,directed
35447,10,1,directed
35448,10,1,directed
35449,10,1,directed
35450,10,1,directed
35451,10,1,directed
35452,10,1,directed
35453,10,1,directed
35454,10,1,directed
35455,10,1,directed
35456,10,1,directed
35457,10,1,directed
35458,10,1,directed
35459,10,1,directed
35460,10,1,directed
35461,10,1,directed
35462,10,1,directed
35463,10,1,directed
35464,10,1,directed
35465,10,1,directed
35466,10,1,directed
35467,10,1,directed
35468,10,1,directed
35469,10,1,directed
35470,10,1,directed
35471,10,1,directed
35472,10,1,directed
35473,10,1,directed
35474,10,1,directed
35475,10,1,directed
35476,10,1,directed
35477,10,1,directed
35478,10,1,directed
35479,10,1,directed
35480,10,1,directed
35481,10,1,directed
35482,10,1,directed
35483,10,1,directed
35484,10,1,directed
35485,10,1,directed
35486,10,1,directed
35487,10,1,directed
35488,10,1,directed
35489,10,1,directed
35490,10,1,directed
35491,10,1,directed
35492,10,1,directed
35493,10,1,directed
35494,10,1,directed
35495,10,1,directed
35496,10,1,directed
35497,10,1,directed
35498,10,1,directed
35499,10,1,directed
35500,10,1,directed
35501,10,1,directed
35502,10,1,directed
35503,10,1,directed
35504,10,1,directed
35505,10,1,directed
35506,10,1,directed
35507,10,1,directed
35508,10,1,directed
35509,10,1,directed
35510,10,1,directed
35511,10,1,directed
35512,10,1,directed
35513,10,1,directed
35514,10,1,directed
35515,10,1,directed
35516,10,1,directed
35517,10,1,directed
35518,10,1,directed
35519,10,1,directed
35520,10,1,directed
35521,10,1,directed
35522,10,1,directed
35523,10,1,directed
35524,10,1,directed
35525,10,1,directed
35526,10,1,directed
35527,10,1,directed
35528,10,1,directed
35529,10,1,directed
35530,10,1,directed
35531,10,1,directed
35532,10,1,directed
35533,10,1,directed
35534,10,1,directed
35535,10,1,directed
35536,10,1,directed
35537,10,1,directed
35538,10,1,directed
35539,10,1,directed
35540,10,1,directed
35541,10,1,directed
35542,10,1,directed
35543,10,1,directed
35544,10,1,directed
35545,10,1,directed
35546,10,1,directed
35547,10,1,directed
35548,10,1,directed
35549,10,1,directed
35550,10,1,directed
35551,10,1,directed
35552,10,1,directed
35553,10,1,directed
35554,10,1,directed
35555,10,1,directed
35556,10,1,directed
35557,10,1,directed
35558,10,1,directed
35559,10,1,directed
35560,10,1,directed
35561,10,1,directed
35562,10,1,directed
35563,10,1,directed
35564,10,1,directed
35565,10,1,directed
35566,10,1,directed
35567,10,1,directed
35568,10,1,directed
35569,10,1,directed
35570,10,1,directed
35571,10,1,directed
35572,10,1,directed
35573,10,1,directed
35574,10,1,directed
35575,10,1,directed
35576,10,1,directed
35577,10,1,directed
35578,10,1,directed
35579,10,1,directed
35580,10,1,directed
35581,10,1,directed
35582,10,1,directed
35583,10,1,directed
35584,10,1,directed
35585,10,1,directed
35586,10,1,directed
35587,10,1,directed
35588,10,1,directed
35589,10,1,directed
35590,10,1,directed
35591,10,1,directed
35592,10,1,directed
35593,10,1,directed
35594,10,1,directed
35595,10,1,directed
35596,10,1,directed
35597,10,1,directed
35598,10,1,directed
35599,10,1,directed
35600,10,1,directed
35601,10,1,directed
35602,10,1,directed
35603,10,1,directed
35604,10,1,directed
35605,10,1,directed
35606,10,1,directed
35607,10,1,directed
35608,10,1,directed
35609,10,1,directed
35610,10,1,directed
35611,10,1,directed
35612,10,1,directed
35613,10,1,directed
35614,10,1,directed
35615,10,1,directed
35616,10,1,directed
35617,10,1,directed
35618,10,1,directed
35619,10,1,directed
35620,10,1,directed
35621,10,1,directed
35622,10,1,directed
35623,10,1,directed
35624,10,1,directed
35625,10,1,directed
35626,10,1,directed
35627,10,1,directed
35628,10,1,directed
35629,10,1,directed
35630,10,1,directed
35631,10,1,directed
35632,10,1,directed
35633,10,1,directed
35634,10,1,directed
35635,10,1,directed
35636,10,1,directed
35637,10,1,directed
35638,10,1,directed
35639,10,1,directed
35640,10,1,directed
35641,10,1,directed
35642,10,1,directed
35643,10,1,directed
35644,10,1,directed
35645,10,1,directed
35646,10,1,directed
35647,10,1,directed
35648,10,1,directed
35649,10,1,directed
35650,10,1,directed
35651,10,1,directed
35652,10,1,directed
35653,10,1,directed
35654,10,1,directed
35655,10,1,directed
35656,10,1,directed
35657,10,1,directed
35658,10,1,directed
35659,10,1,directed
35660,10,1,directed
35661,10,1,directed
35662,10,1,directed
35663,10,1,directed
35664,10,1,directed
35665,10,1,directed
35666,10,1,directed
35667,10,1,directed
35668,10,1,directed
35669,10,1,directed
35670,10,1,directed
35671,10,1,directed
35672,10,1,directed
35673,10,1,directed
35674,10,1,directed
35675,10,1,directed
35676,10,1,directed
35677,10,1,directed
35678,10,1,directed
35679,10,1,directed
35680,10,1,directed
35681,10,1,directed
35682,10,1,directed
35683,10,1,directed
35684,10,1,directed
35685,10,1,directed
35686,10,1,directed
35687,10,1,directed
35688,10,1,directed
35689,10,1,directed
35690,10,1,directed
35691,10,1,directed
35692,10,1,directed
35693,10,1,directed
35694,10,1,directed
35695,10,1,directed
35696,10,1,directed
35697,10,1,directed
35698,10,1,directed
35699,10,1,directed
35700,10,1,directed
35701,10,1,directed
35702,10,1,directed
35703,10,1,directed
35704,10,1,directed
35705,10,1,directed
35706,10,1,directed
35707,10,1,directed
35708,10,1,directed
35709,10,1,directed
35710,10,1,directed
35711,10,1,directed
35712,10,1,directed
35713,10,1,directed
35714,10,1,directed
35715,10,1,directed
35716,10,1,directed
35717,10,1,directed
35718,10,1,directed
35719,10,1,directed
35720,10,1,directed
35721,10,1,directed
35722,10,1,directed
35723,10,1,directed
35724,10,1,directed
35725,10,1,directed
35726,10,1,directed
35727,10,1,directed
35728,10,1,directed
35729,10,1,directed
35730,10,1,directed
35731,10,1,directed
35732,10,1,directed
35733,10,1,directed
35734,10,1,directed
35735,10,1,directed
35736,10,1,directed
35737,10,1,directed
35738,10,1,directed
35739,10,1,directed
35740,10,1,directed
35741,10,1,directed
35742,10,1,directed
35743,10,1,directed
35744,10,1,directed
35745,10,1,directed
35746,10,1,directed
35747,10,1,directed
35748,10,1,directed
35749,10,1,directed
35750,10,1,directed
35751,10,1,directed
35752,10,1,directed
35753,10,1,directed
35754,10,1,directed
35755,10,1,directed
35756,10,1,directed
35757,10,1,directed
35758,10,1,directed
35759,10,1,directed
35760,10,1,directed
35761,10,1,directed
35762,10,1,directed
35763,10,1,directed
35764,10,1,directed
35765,10,1,directed
35766,10,1,directed
35767,10,1,directed
35768,10,1,directed
35769,10,1,directed
35770,10,1,directed
35771,10,1,directed
35772,10,1,directed
35773,10,1,directed
35774,10,1,directed
35775,10,1,directed
35776,10,1,directed
35777,10,1,directed
35778,10,1,directed
35779,10,1,directed
35780,10,1,directed
35781,10,1,directed
35782,10,1,directed
35783,10,1,directed
35784,10,1,directed
35785,10,1,directed
35786,10,1,directed
35787,10,1,directed
35788,10,1,directed
35789,10,1,directed
35790,10,1,directed
35791,10,1,directed
35792,10,1,directed
35793,10,1,directed
35794,10,1,directed
35795,10,1,directed
35796,10,1,directed
35797,10,1,directed
35798,10,1,directed
35799,10,1,directed
35800,10,1,directed
35801,10,1,directed
35802,10,1,directed
35803,10,1,directed
35804,10,1,directed
35805,10,1,directed
35806,10,1,directed
35807,10,1,directed
35808,10,1,directed
35809,10,1,directed
35810,10,1,directed
35811,10,1,directed
35812,10,1,directed
35813,10,1,directed
35814,10,1,directed
35815,10,1,directed
35816,10,1,directed
35817,10,1,directed
35818,10,1,directed
35819,10,1,directed
35820,10,1,directed
35821,10,1,directed
35822,10,1,directed
35823,10,1,directed
35824,10,1,directed
35825,10,1,directed
35826,10,1,directed
35827,10,1,directed
35828,10,1,directed
35829,10,1,directed
35830,10,1,directed
35831,10,1,directed
35832,10,1,directed
35833,10,1,directed
35834,10,1,directed
35835,10,1,directed
35836,10,1,directed
35837,10,1,directed
35838,10,1,directed
35839,10,1,directed
35840,10,1,directed
35841,10,1,directed
35842,10,1,directed
35843,10,1,directed
35844,10,1,directed
35845,10,1,directed
35846,10,1,directed
35847,10,1,directed
35848,10,1,directed
35849,10,1,directed
35850,10,1,directed
35851,10,1,directed
35852,10,1,directed
35853,10,1,directed
35854,10,1,directed
35855,10,1,directed
35856,10,1,directed
35857,10,1,directed
35858,10,1,directed
35859,10,1,directed
35860,10,1,directed
35861,10,1,directed
35862,10,1,directed
35863,10,1,directed
35864,10,1,directed
35865,10,1,directed
35866,10,1,directed
35867,10,1,directed
35868,10,1,directed
35869,10,1,directed
35870,10,1,directed
35871,10,1,directed
35872,10,1,directed
35873,10,1,directed
35874,10,1,directed
35875,10,1,directed
35876,10,1,directed
35877,10,1,directed
35878,10,1,directed
35879,10,1,directed
35880,10,1,directed
35881,10,1,directed
35882,10,1,directed
35883,10,1,directed
35884,10,1,directed
35885,10,1,directed
35886,10,1,directed
35887,10,1,directed
35888,10,1,directed
35889,10,1,directed
35890,10,1,directed
35891,10,1,directed
35892,10,1,directed
35893,10,1,directed
35894,10,1,directed
35895,10,1,directed
35896,10,1,directed
35897,11,1,directed
35898,11,1,directed
35899,11,1,directed
35900,11,1,directed
35901,11,1,directed
35902,11,1,directed
35903,11,1,directed
35904,11,1,directed
35905,11,1,directed
35906,11,1,directed
35907,11,1,directed
35908,11,1,directed
35909,11,1,directed
35910,11,1,directed
35911,11,1,directed
35912,11,1,directed
35913,11,1,directed
35914,11,1,directed
35915,11,1,directed
35916,11,1,directed
35917,11,1,directed
35918,11,1,directed
35919,11,1,directed
35920,11,1,directed
35921,11,1,directed
35922,11,1,directed
35923,11,1,directed
35924,11,1,directed
35925,11,1,directed
35926,11,1,directed
35927,11,1,directed
35928,11,1,directed
35929,11,1,directed
35930,11,1,directed
35931,11,1,directed
35932,11,1,directed
35933,11,1,directed
35934,11,1,directed
35935,11,1,directed
35936,11,1,directed
35937,11,1,directed
35938,11,1,directed
35939,11,1,directed
35940,11,1,directed
35941,11,1,directed
35942,11,1,directed
35943,11,1,directed
35944,11,1,directed
35945,11,1,directed
35946,11,1,directed
35947,11,1,directed
35948,11,1,directed
35949,11,1,directed
35950,11,1,directed
35951,11,1,directed
35952,11,1,directed
35953,11,1,directed
35954,11,1,directed
35955,11,1,directed
35956,11,1,directed
35957,11,1,directed
35958,11,1,directed
35959,11,1,directed
35960,11,1,directed
35961,11,1,directed
35962,11,1,directed
35963,11,1,directed
35964,11,1,directed
35965,11,1,directed
35966,11,1,directed
35967,11,1,directed
35968,11,1,directed
35969,11,1,directed
35970,11,1,directed
35971,11,1,directed
35972,11,1,directed
35973,11,1,directed
35974,11,1,directed
35975,11,1,directed
35976,11,1,directed
35977,11,1,directed
35978,11,1,directed
35979,11,1,directed
35980,11,1,directed
35981,11,1,directed
35982,11,1,directed
35983,11,1,directed
35984,11,1,directed
35985,11,1,directed
35986,11,1,directed
35987,11,1,directed
35988,11,1,directed
35989,11,1,directed
35990,11,1,directed
35991,11,1,directed
35992,11,1,directed
35993,11,1,directed
35994,11,1,directed
35995,11,1,directed
35996,11,1,directed
35997,11,1,directed
35998,11,1,directed
35999,11,1,directed
36000,11,1,directed
36001,11,1,directed
36002,11,1,directed
36003,11,1,directed
36004,11,1,directed
36005,11,1,directed
36006,11,1,directed
36007,11,1,directed
36008,11,1,directed
36009,11,1,directed
36010,11,1,directed
36011,11,1,directed
36012,11,1,directed
36013,11,1,directed
36014,11,1,directed
36015,11,1,directed
36016,11,1,directed
36017,11,1,directed
36018,11,1,directed
36019,11,1,directed
36020,11,1,directed
36021,11,1,directed
36022,11,1,directed
36023,11,1,directed
36024,11,1,directed
36025,11,1,directed
36026,11,1,directed
36027,11,1,directed
36028,11,1,directed
36029,11,1,directed
36030,11,1,directed
36031,11,1,directed
36032,11,1,directed
36033,11,1,directed
36034,11,1,directed
36035,11,1,directed
36036,11,1,directed
36037,11,1,directed
36038,11,1,directed
36039,11,1,directed
36040,11,1,directed
36041,11,1,directed
36042,11,1,directed
36043,11,1,directed
36044,11,1,directed
36045,11,1,directed
36046,11,1,directed
36047,11,1,directed
36048,11,1,directed
36049,11,1,directed
36050,11,1,directed
36051,11,1,directed
36052,11,1,directed
36053,11,1,directed
36054,11,1,directed
36055,11,1,directed
36056,11,1,directed
36057,11,1,directed
36058,11,1,directed
36059,11,1,directed
36060,11,1,directed
36061,11,1,directed
36062,11,1,directed
36063,11,1,directed
36064,11,1,directed
36065,11,1,directed
36066,11,1,directed
36067,11,1,directed
36068,11,1,directed
36069,11,1,directed
36070,11,1,directed
36071,11,1,directed
36072,11,1,directed
36073,11,1,directed
36074,11,1,directed
36075,11,1,directed
36076,11,1,directed
36077,11,1,directed
36078,11,1,directed
36079,11,1,directed
36080,11,1,directed
36081,11,1,directed
36082,11,1,directed
36083,11,1,directed
36084,11,1,directed
36085,11,1,directed
36086,11,1,directed
36087,11,1,directed
36088,11,1,directed
36089,11,1,directed
36090,11,1,directed
36091,11,1,directed
36092,11,1,directed
36093,11,1,directed
36094,11,1,directed
36095,11,1,directed
36096,11,1,directed
36097,11,1,directed
36098,11,1,directed
36099,11,1,directed
36100,11,1,directed
36101,11,1,directed
36102,11,1,directed
36103,11,1,directed
36104,11,1,directed
36105,11,1,directed
36106,11,1,directed
36107,11,1,directed
36108,11,1,directed
36109,11,1,directed
36110,11,1,directed
36111,11,1,directed
36112,11,1,directed
36113,11,1,directed
36114,11,1,directed
36115,11,1,directed
36116,11,1,directed
36117,11,1,directed
36118,11,1,directed
36119,11,1,directed
36120,11,1,directed
36121,11,1,directed
36122,11,1,directed
36123,11,1,directed
36124,11,1,directed
36125,11,1,directed
36126,11,1,directed
36127,11,1,directed
36128,11,1,directed
36129,11,1,directed
36130,11,1,directed
36131,11,1,directed
36132,11,1,directed
36133,11,1,directed
36134,11,1,directed
36135,11,1,directed
36136,11,1,directed
36137,11,1,directed
36138,11,1,directed
36139,11,1,directed
36140,11,1,directed
36141,11,1,directed
36142,11,1,directed
36143,11,1,directed
36144,11,1,directed
36145,11,1,directed
36146,11,1,directed
36147,11,1,directed
36148,11,1,directed
36149,11,1,directed
36150,11,1,directed
36151,11,1,directed
36152,11,1,directed
36153,11,1,directed
36154,11,1,directed
36155,11,1,directed
36156,11,1,directed
36157,11,1,directed
36158,11,1,directed
36159,11,1,directed
36160,11,1,directed
36161,11,1,directed
36162,11,1,directed
36163,11,1,directed
36164,11,1,directed
36165,11,1,directed
36166,11,1,directed
36167,11,1,directed
36168,11,1,directed
36169,11,1,directed
36170,11,1,directed
36171,11,1,directed
36172,11,1,directed
36173,11,1,directed
36174,11,1,directed
36175,11,1,directed
36176,11,1,directed
36177,11,1,directed
36178,11,1,directed
36179,11,1,directed
36180,11,1,directed
36181,11,1,directed
36182,11,1,directed
36183,11,1,directed
36184,11,1,directed
36185,11,1,directed
36186,11,1,directed
36187,11,1,directed
36188,11,1,directed
36189,11,1,directed
36190,11,1,directed
36191,11,1,directed
36192,11,1,directed
36193,11,1,directed
36194,11,1,directed
36195,11,1,directed
36196,11,1,directed
36197,11,1,directed
36198,11,1,directed
36199,11,1,directed
36200,11,1,directed
36201,11,1,directed
36202,11,1,directed
36203,11,1,directed
36204,11,1,directed
36205,11,1,directed
36206,11,1,directed
36207,11,1,directed
36208,11,1,directed
36209,11,1,directed
36210,11,1,directed
36211,11,1,directed
36212,11,1,directed
36213,11,1,directed
36214,11,1,directed
36215,11,1,directed
36216,11,1,directed
36217,11,1,directed
36218,11,1,directed
36219,11,1,directed
36220,11,1,directed
36221,11,1,directed
36222,11,1,directed
36223,11,1,directed
36224,11,1,directed
36225,11,1,directed
36226,11,1,directed
36227,11,1,directed
36228,11,1,directed
36229,11,1,directed
36230,11,1,directed
36231,11,1,directed
36232,11,1,directed
36233,11,1,directed
36234,11,1,directed
36235,11,1,directed
36236,11,1,directed
36237,11,1,directed
36238,11,1,directed
36239,11,1,directed
36240,11,1,directed
36241,11,1,directed
36242,11,1,directed
36243,11,1,directed
36244,11,1,directed
36245,11,1,directed
36246,11,1,directed
36247,11,1,directed
36248,11,1,directed
36249,11,1,directed
36250,11,1,directed
36251,11,1,directed
36252,11,1,directed
36253,11,1,directed
36254,11,1,directed
36255,11,1,directed
36256,11,1,directed
36257,11,1,directed
36258,11,1,directed
36259,11,1,directed
36260,11,1,directed
36261,11,1,directed
36262,11,1,directed
36263,11,1,directed
36264,11,1,directed
36265,11,1,directed
36266,11,1,directed
36267,11,1,directed
36268,11,1,directed
36269,11,1,directed
36270,11,1,directed
36271,11,1,directed
36272,11,1,directed
36273,11,1,directed
36274,11,1,directed
36275,11,1,directed
36276,11,1,directed
36277,11,1,directed
36278,11,1,directed
36279,11,1,directed
36280,11,1,directed
36281,11,1,directed
36282,11,1,directed
36283,11,1,directed
36284,11,1,directed
36285,11,1,directed
36286,11,1,directed
36287,11,1,directed
36288,11,1,directed
36289,11,1,directed
36290,11,1,directed
36291,11,1,directed
36292,11,1,directed
36293,11,1,directed
36294,11,1,directed
36295,11,1,directed
36296,11,1,directed
36297,11,1,directed
36298,11,1,directed
36299,11,1,directed
36300,11,1,directed
36301,11,1,directed
36302,11,1,directed
36303,11,1,directed
36304,11,1,directed
36305,11,1,directed
36306,11,1,directed
36307,11,1,directed
36308,11,1,directed
36309,11,1,directed
36310,11,1,directed
36311,11,1,directed
36312,11,1,directed
36313,11,1,directed
36314,11,1,directed
36315,11,1,directed
36316,11,1,directed
36317,11,1,directed
36318,11,1,directed
36319,11,1,directed
36320,11,1,directed
36321,11,1,directed
36322,11,1,directed
36323,11,1,directed
36324,11,1,directed
36325,11,1,directed
36326,11,1,directed
36327,11,1,directed
36328,11,1,directed
36329,11,1,directed
36330,11,1,directed
36331,11,1,directed
36332,11,1,directed
36333,11,1,directed
36334,11,1,directed
36335,11,1,directed
36336,11,1,directed
36337,11,1,directed
36338,11,1,directed
36339,11,1,directed
36340,11,1,directed
36341,11,1,directed
36342,11,1,directed
36343,11,1,directed
36344,11,1,directed
36345,11,1,directed
36346,11,1,directed
36347,11,1,directed
36348,11,1,directed
36349,11,1,directed
36350,11,1,directed
36351,11,1,directed
36352,11,1,directed
36353,11,1,directed
36354,11,1,directed
36355,11,1,directed
36356,11,1,directed
36357,11,1,directed
36358,11,1,directed
36359,11,1,directed
36360,11,1,directed
36361,11,1,directed
36362,11,1,directed
36363,11,1,directed
36364,11,1,directed
36365,11,1,directed
36366,11,1,directed
36367,11,1,directed
36368,11,1,directed
36369,11,1,directed
36370,11,1,directed
36371,11,1,directed
36372,11,1,directed
36373,11,1,directed
36374,11,1,directed
36375,11,1,directed
36376,11,1,directed
36377,11,1,directed
36378,11,1,directed
36379,11,1,directed
36380,11,1,directed
36381,11,1,directed
36382,11,1,directed
36383,11,1,directed
36384,11,1,directed
36385,11,1,directed
36386,11,1,directed
36387,11,1,directed
36388,11,1,directed
36389,11,1,directed
36390,11,1,directed
36391,11,1,directed
36392,11,1,directed
36393,11,1,directed
36394,11,1,directed
36395,11,1,directed
36396,11,1,directed
36397,11,1,directed
36398,11,1,directed
36399,11,1,directed
36400,11,1,directed
36401,11,1,directed
36402,11,1,directed
36403,11,1,directed
36404,11,1,directed
36405,11,1,directed
36406,11,1,directed
36407,11,1,directed
36408,11,1,directed
36409,11,1,directed
36410,11,1,directed
36411,11,1,directed
36412,11,1,directed
36413,11,1,directed
36414,11,1,directed
36415,11,1,directed
36416,11,1,directed
36417,11,1,directed
36418,11,1,directed
36419,11,1,directed
36420,11,1,directed
36421,11,1,directed
36422,11,1,directed
36423,11,1,directed
36424,11,1,directed
36425,11,1,directed
36426,11,1,directed
36427,11,1,directed
36428,11,1,directed
36429,11,1,directed
36430,11,1,directed
36431,11,1,directed
36432,11,1,directed
36433,11,1,directed
36434,11,1,directed
36435,11,1,directed
36436,11,1,directed
36437,11,1,directed
36438,11,1,directed
36439,11,1,directed
36440,11,1,directed
36441,11,1,directed
36442,11,1,directed
36443,11,1,directed
36444,11,1,directed
36445,11,1,directed
36446,11,1,directed
36447,11,1,directed
36448,11,1,directed
36449,11,1,directed
36450,11,1,directed
36451,11,1,directed
36452,11,1,directed
36453,11,1,directed
36454,11,1,directed
36455,11,1,directed
36456,11,1,directed
36457,11,1,directed
36458,11,1,directed
36459,11,1,directed
36460,11,1,directed
36461,11,1,directed
36462,11,1,directed
36463,11,1,directed
36464,11,1,directed
36465,11,1,directed
36466,11,1,directed
36467,11,1,directed
36468,11,1,directed
36469,11,1,directed
36470,11,1,directed
36471,11,1,directed
36472,11,1,directed
36473,11,1,directed
36474,11,1,directed
36475,11,1,directed
36476,11,1,directed
36477,11,1,directed
36478,11,1,directed
36479,11,1,directed
36480,11,1,directed
36481,11,1,directed
36482,11,1,directed
36483,11,1,directed
36484,11,1,directed
36485,11,1,directed
36486,11,1,directed
36487,11,1,directed
36488,11,1,directed
36489,11,1,directed
36490,11,1,directed
36491,11,1,directed
36492,11,1,directed
36493,11,1,directed
36494,11,1,directed
36495,11,1,directed
36496,11,1,directed
36497,11,1,directed
36498,11,1,directed
36499,11,1,directed
36500,11,1,directed
36501,11,1,directed
36502,11,1,directed
36503,11,1,directed
36504,11,1,directed
36505,11,1,directed
36506,12,1,directed
36507,12,1,directed
36508,12,1,directed
36509,12,1,directed
36510,12,1,directed
36511,12,1,directed
36512,12,1,directed
36513,12,1,directed
36514,12,1,directed
36515,12,1,directed
36516,12,1,directed
36517,12,1,directed
36518,12,1,directed
36519,12,1,directed
36520,12,1,directed
36521,12,1,directed
36522,12,1,directed
36523,12,1,directed
36524,12,1,directed
36525,12,1,directed
36526,12,1,directed
36527,12,1,directed
36528,12,1,directed
36529,12,1,directed
36530,12,1,directed
36531,12,1,directed
36532,12,1,directed
36533,12,1,directed
36534,12,1,directed
36535,12,1,directed
36536,12,1,directed
36537,12,1,directed
36538,12,1,directed
36539,12,1,directed
36540,12,1,directed
36541,12,1,directed
36542,12,1,directed
36543,12,1,directed
36544,12,1,directed
36545,12,1,directed
36546,12,1,directed
36547,12,1,directed
36548,12,1,directed
36549,12,1,directed
36550,12,1,directed
36551,12,1,directed
36552,12,1,directed
36553,12,1,directed
36554,12,1,directed
36555,12,1,directed
36556,12,1,directed
36557,12,1,directed
36558,12,1,directed
36559,12,1,directed
36560,12,1,directed
36561,12,1,directed
36562,12,1,directed
36563,12,1,directed
36564,12,1,directed
36565,12,1,directed
36566,12,1,directed
36567,12,1,directed
36568,12,1,directed
36569,12,1,directed
36570,12,1,directed
36571,12,1,directed
36572,12,1,directed
36573,12,1,directed
36574,12,1,directed
36575,12,1,directed
36576,12,1,directed
36577,12,1,directed
36578,12,1,directed
36579,12,1,directed
36580,12,1,directed
36581,12,1,directed
36582,12,1,directed
36583,12,1,directed
36584,12,1,directed
36585,12,1,directed
36586,12,1,directed
36587,12,1,directed
36588,12,1,directed
36589,12,1,directed
36590,12,1,directed
36591,12,1,directed
36592,12,1,directed
36593,12,1,directed
36594,12,1,directed
36595,12,1,directed
36596,12,1,directed
36597,12,1,directed
36598,12,1,directed
36599,12,1,directed
36600,12,1,directed
36601,12,1,directed
36602,12,1,directed
36603,12,1,directed
36604,12,1,directed
36605,12,1,directed
36606,12,1,directed
36607,12,1,directed
36608,12,1,directed
36609,12,1,directed
36610,12,1,directed
36611,12,1,directed
36612,12,1,directed
36613,12,1,directed
36614,12,1,directed
36615,12,1,directed
36616,12,1,directed
36617,12,1,directed
36618,12,1,directed
36619,12,1,directed
36620,12,1,directed
36621,12,1,directed
36622,12,1,directed
36623,12,1,directed
36624,12,1,directed
36625,12,1,directed
36626,12,1,directed
36627,12,1,directed
36628,12,1,directed
36629,12,1,directed
36630,12,1,directed
36631,12,1,directed
36632,12,1,directed
36633,12,1,directed
36634,12,1,directed
36635,12,1,directed
36636,12,1,directed
36637,12,1,directed
36638,12,1,directed
36639,12,1,directed
36640,12,1,directed
36641,12,1,directed
36642,12,1,directed
36643,12,1,directed
36644,12,1,directed
36645,12,1,directed
36646,12,1,directed
36647,12,1,directed
36648,12,1,directed
36649,12,1,directed
36650,12,1,directed
36651,12,1,directed
36652,12,1,directed
36653,12,1,directed
36654,12,1,directed
36655,12,1,directed
36656,12,1,directed
36657,12,1,directed
36658,12,1,directed
36659,12,1,directed
36660,12,1,directed
36661,12,1,directed
36662,12,1,directed
36663,12,1,directed
36664,12,1,directed
36665,12,1,directed
36666,12,1,directed
36667,12,1,directed
36668,12,1,directed
36669,12,1,directed
36670,12,1,directed
36671,12,1,directed
36672,12,1,directed
36673,12,1,directed
36674,12,1,directed
36675,12,1,directed
36676,12,1,directed
36677,12,1,directed
36678,12,1,directed
36679,12,1,directed
